year,day,state,wfhpct,age1824pct,age2539pct,age4054pct,age55pluspct,income50minuspct,income50100pct,income100pluspct,population2019,date
2020,30-Sep,PA,0.385940021,0.094177902,0.31663832,0.29095201,0.298231768,0.118463191,0.320930659,0.56060615,12801989,September 30 2020
2020,30-Sep,RI,0.379494825,0.080748676,0.398870968,0.276243491,0.244136865,0.181879079,0.360032845,0.458088076,1059361,September 30 2020
2020,30-Sep,SC,0.24459239,0.056183269,0.28841981,0.365088699,0.290308223,0.237406965,0.327410515,0.43518252,5148714,September 30 2020
2020,30-Sep,SD,0.255384551,0.102287996,0.305639622,0.314693657,0.277378725,0.204544272,0.426053713,0.369402015,884659,September 30 2020
2020,30-Sep,TN,0.293964851,0.098263713,0.358744806,0.29590349,0.24708799,0.21403081,0.353228107,0.432741083,6829174,September 30 2020
2020,30-Sep,TX,0.402884992,0.104941618,0.373804723,0.278105992,0.243147667,0.228936162,0.31991732,0.451146518,28995881,September 30 2020
2020,30-Sep,UT,0.472457673,0.155776524,0.370238383,0.305880304,0.168104789,0.229895179,0.388960011,0.38114481,3205958,September 30 2020
2020,30-Sep,VA,0.435167506,0.101988139,0.316276988,0.287454373,0.2942805,0.150198298,0.254289838,0.595511865,8535519,September 30 2020
2020,30-Sep,VT,0.433984415,0.109461783,0.31866444,0.299827085,0.272046692,0.187205292,0.321305384,0.491489324,623989,September 30 2020
2020,30-Sep,WA,0.414221535,0.112780601,0.356516855,0.307407516,0.223295028,0.114824414,0.275930574,0.609245012,7614893,September 30 2020
2020,30-Sep,WI,0.348256183,0.113535083,0.348978646,0.309494849,0.227991422,0.19465751,0.35267547,0.45266702,5822434,September 30 2020
2020,30-Sep,WV,0.277434175,0.106479788,0.292101413,0.354871674,0.246547125,0.260350327,0.361197938,0.378451735,1792147,September 30 2020
2020,30-Sep,WY,0.277275799,0.100018152,0.30162764,0.327835836,0.270518373,0.148208842,0.43033582,0.421455339,578759,September 30 2020
2020,14-Oct,AK,0.367679779,0.063144886,0.395510502,0.292994615,0.248349998,0.169734492,0.414524524,0.415740984,731545,October 14 2020
2020,14-Oct,AL,0.30159718,0.114512195,0.328064057,0.301552411,0.255871336,0.174792835,0.356238771,0.468968394,4903185,October 14 2020
2020,14-Oct,AR,0.244485321,0.137580167,0.302525666,0.343400946,0.216493221,0.192565968,0.332294742,0.475139291,3017804,October 14 2020
2020,14-Oct,AZ,0.388466282,0.148667967,0.303644034,0.293637565,0.254050434,0.219469566,0.398667491,0.381862944,7278717,October 14 2020
2020,14-Oct,CA,0.383537856,0.09714924,0.354895963,0.305108734,0.242846063,0.153536248,0.250069001,0.596394751,39512223,October 14 2020
2020,14-Oct,CO,0.449201021,0.115413447,0.385957944,0.292900923,0.205727686,0.156834801,0.263734213,0.579430986,5758736,October 14 2020
2020,14-Oct,CT,0.411436164,0.097125402,0.309583007,0.282610635,0.310680957,0.099382751,0.246811378,0.653805871,3565287,October 14 2020
2020,14-Oct,DC,0.618508844,0.083154962,0.47195031,0.259826145,0.185068583,0.10249157,0.22366536,0.673843069,705749,October 14 2020
2020,14-Oct,DE,0.378104408,0.076388218,0.304200869,0.335649816,0.283761096,0.079549866,0.32636166,0.594088474,973764,October 14 2020
2020,14-Oct,FL,0.30270704,0.08162406,0.29603837,0.302745973,0.319591597,0.18570128,0.32707832,0.4872204,21477737,October 14 2020
2020,14-Oct,GA,0.372750389,0.126341153,0.304903732,0.329141834,0.239613281,0.218699886,0.319230245,0.462069869,10617423,October 14 2020
2020,14-Oct,HI,0.351060724,0.109675708,0.283590914,0.260140679,0.346592699,0.119386269,0.325148916,0.555464815,1415872,October 14 2020
2020,14-Oct,IA,0.305208092,0.071916062,0.373286701,0.316321744,0.238475493,0.103160068,0.410150306,0.486689626,3155070,October 14 2020
2020,14-Oct,ID,0.333934168,0.13315006,0.337082877,0.299954921,0.229812141,0.250269817,0.384165131,0.365565052,1787065,October 14 2020
2020,14-Oct,IL,0.372837333,0.088241174,0.338435499,0.313137293,0.260186034,0.102879357,0.327166933,0.56995371,12671821,October 14 2020
2020,14-Oct,IN,0.288488713,0.094719609,0.341630057,0.310904636,0.252745698,0.201279344,0.350748595,0.447972061,6732219,October 14 2020
2020,14-Oct,KS,0.332651208,0.116550371,0.369652041,0.26212199,0.251675598,0.162583819,0.361971155,0.475445026,2913314,October 14 2020
2020,14-Oct,KY,0.311239525,0.086144943,0.352582901,0.284676072,0.276596084,0.257649841,0.387627606,0.354722553,4467673,October 14 2020
2020,14-Oct,LA,0.2723494,0.086127625,0.365395992,0.270114516,0.278361867,0.240863296,0.351659147,0.407477557,4648794,October 14 2020
2020,14-Oct,MA,0.504019809,0.107571383,0.331439171,0.28441141,0.276578037,0.132596393,0.236305863,0.631097744,6892503,October 14 2020
2020,14-Oct,MD,0.465243841,0.097297218,0.29664814,0.330280535,0.275774107,0.125515006,0.226995877,0.647489116,6045680,October 14 2020
2020,14-Oct,ME,0.334343726,0.089822647,0.353932684,0.283886006,0.272358663,0.127010389,0.409318219,0.463671392,1344212,October 14 2020
2020,14-Oct,MI,0.346006767,0.144919738,0.351509756,0.267197442,0.236373064,0.151126002,0.333136841,0.515737157,9986857,October 14 2020
2020,14-Oct,MN,0.419004362,0.112880222,0.350549105,0.294702376,0.241868296,0.16294296,0.278237228,0.558819811,5639632,October 14 2020
2020,14-Oct,MO,0.338205934,0.099412111,0.355629905,0.287962567,0.256995417,0.183368274,0.312401299,0.504230427,6137428,October 14 2020
2020,14-Oct,MS,0.199864566,0.079968592,0.321024562,0.330569503,0.268437343,0.242945105,0.300058641,0.456996253,2976149,October 14 2020
2020,14-Oct,MT,0.305646701,0.090444158,0.390556412,0.281795563,0.237203867,0.254891663,0.323515717,0.421592619,1068778,October 14 2020
2020,14-Oct,NC,0.368379337,0.086830696,0.329386026,0.295356497,0.288426781,0.195499337,0.321208758,0.483291905,10488084,October 14 2020
2020,14-Oct,ND,0.293520498,0.078077984,0.426064185,0.269385725,0.226472106,0.196467766,0.393280447,0.410251787,762062,October 14 2020
2020,14-Oct,NE,0.365162061,0.133397647,0.361566332,0.307548694,0.197487327,0.151373457,0.368111726,0.480514817,1934408,October 14 2020
2020,14-Oct,NH,0.428764737,0.129020866,0.322521797,0.272762037,0.2756953,0.131622946,0.2570485,0.611328554,1359711,October 14 2020
2020,14-Oct,NJ,0.494118911,0.129540535,0.317320801,0.275873515,0.277265149,0.129955993,0.279365636,0.590678371,8882190,October 14 2020
2020,14-Oct,NM,0.321853967,0.0927752,0.314708554,0.255484263,0.337031983,0.223769136,0.47645977,0.299771094,2096829,October 14 2020
2020,14-Oct,NV,0.288568519,0.066232356,0.37676589,0.291401614,0.26560014,0.215859814,0.345408924,0.438731262,3080156,October 14 2020
2020,14-Oct,NY,0.400721272,0.108462742,0.333035423,0.279170498,0.279331337,0.150223018,0.290046814,0.559730169,19453561,October 14 2020
2020,14-Oct,OH,0.366144481,0.09345332,0.331198101,0.282496702,0.292851877,0.170940564,0.338686097,0.490373339,11689100,October 14 2020
2020,14-Oct,OK,0.297325095,0.094550934,0.360328553,0.263458945,0.281661568,0.26729065,0.276918902,0.455790448,3956971,October 14 2020
2020,14-Oct,OR,0.375504286,0.083999141,0.3729265,0.302515418,0.24055894,0.207077953,0.334203044,0.458719003,4217737,October 14 2020
2020,14-Oct,PA,0.374768241,0.065035386,0.321403293,0.288714265,0.324847057,0.124121899,0.312024223,0.563853877,12801989,October 14 2020
2020,14-Oct,RI,0.383349902,0.113011962,0.355548493,0.264607437,0.266832108,0.186078644,0.325618955,0.488302401,1059361,October 14 2020
2020,14-Oct,SC,0.302399982,0.083992537,0.348104448,0.333200024,0.234702991,0.196466396,0.327755855,0.475777749,5148714,October 14 2020
2020,14-Oct,SD,0.270025968,0.051391475,0.388361663,0.320480427,0.239766435,0.175104802,0.464880356,0.360014842,884659,October 14 2020
2020,14-Oct,TN,0.328773032,0.094969544,0.32402412,0.277678845,0.303327491,0.220326382,0.399205511,0.380468107,6829174,October 14 2020
2020,14-Oct,TX,0.367410138,0.123350553,0.355878099,0.302184054,0.218587294,0.194762924,0.307711049,0.497526027,28995881,October 14 2020
2020,14-Oct,UT,0.501959628,0.17499737,0.362997234,0.26425745,0.197747946,0.225663169,0.335989605,0.438347226,3205958,October 14 2020
2020,14-Oct,VA,0.427535509,0.086330458,0.330283197,0.297050835,0.286335511,0.128519697,0.285790144,0.585690158,8535519,October 14 2020
2020,14-Oct,VT,0.392712534,0.07866167,0.315337259,0.279266595,0.326734475,0.146190385,0.328491233,0.525318382,623989,October 14 2020
2020,14-Oct,WA,0.415759514,0.104961859,0.363902523,0.294988689,0.236146929,0.154108409,0.245748306,0.600143285,7614893,October 14 2020
2020,14-Oct,WI,0.344713044,0.086760753,0.328430794,0.33962639,0.245182063,0.140181848,0.342980713,0.516837439,5822434,October 14 2020
2020,14-Oct,WV,0.26070145,0.044789154,0.377669984,0.241486746,0.336054116,0.184719745,0.386926337,0.428353918,1792147,October 14 2020
2020,14-Oct,WY,0.287792736,0.159810061,0.260943274,0.312987088,0.266259577,0.205160727,0.36152488,0.433314392,578759,October 14 2020
2020,28-Oct,AK,0.359444117,0.046455075,0.37880477,0.301851427,0.272888729,0.15806524,0.356141138,0.485793622,731545,October 28 2020
2020,28-Oct,AL,0.251548975,0.046094007,0.446517816,0.258080191,0.249307987,0.1903607,0.393502618,0.416136681,4903185,October 28 2020
2020,28-Oct,AR,0.228991622,0.068122686,0.334012508,0.322210048,0.275654758,0.164664265,0.400178776,0.435156959,3017804,October 28 2020
2020,28-Oct,AZ,0.360324604,0.110449602,0.347816237,0.332935637,0.208798524,0.214597365,0.312881097,0.472521538,7278717,October 28 2020
2020,28-Oct,CA,0.43853629,0.096061719,0.335501959,0.295996762,0.272439561,0.19038151,0.224558115,0.585060374,39512223,October 28 2020
2020,28-Oct,CO,0.503987196,0.12126199,0.395371971,0.301030313,0.182335727,0.128857292,0.302769939,0.568372769,5758736,October 28 2020
2020,28-Oct,CT,0.414190563,0.112723431,0.285557526,0.29636972,0.305349323,0.081331842,0.272471743,0.646196414,3565287,October 28 2020
2020,28-Oct,DC,0.626435198,0.091806054,0.491685301,0.222092434,0.194416211,0.097459504,0.22119565,0.681344845,705749,October 28 2020
2020,28-Oct,DE,0.350274795,0.103951826,0.209780053,0.279815343,0.406452778,0.073461859,0.252394067,0.674144074,973764,October 28 2020
2020,28-Oct,FL,0.297775747,0.091502132,0.335431746,0.289342876,0.283723246,0.173211931,0.351221366,0.475566703,21477737,October 28 2020
2020,28-Oct,GA,0.401045531,0.137976966,0.339677136,0.264774059,0.25757184,0.176830607,0.334293565,0.488875828,10617423,October 28 2020
2020,28-Oct,HI,0.402032781,0.090169663,0.251326796,0.360781218,0.297722323,0.213500845,0.242174245,0.54432491,1415872,October 28 2020
2020,28-Oct,IA,0.306519805,0.165287727,0.349551784,0.298465923,0.186694566,0.293402486,0.264982803,0.441614711,3155070,October 28 2020
2020,28-Oct,ID,0.334689292,0.171287525,0.302159022,0.272964914,0.253588539,0.222974952,0.390616526,0.386408522,1787065,October 28 2020
2020,28-Oct,IL,0.357979801,0.060045415,0.381702405,0.316569691,0.241682489,0.152957092,0.291512545,0.555530362,12671821,October 28 2020
2020,28-Oct,IN,0.319755103,0.089681168,0.360988639,0.29976303,0.249567163,0.181021683,0.438203197,0.380775119,6732219,October 28 2020
2020,28-Oct,KS,0.357435301,0.160889106,0.312824566,0.308706537,0.217579791,0.194554153,0.394576286,0.410869561,2913314,October 28 2020
2020,28-Oct,KY,0.292391046,0.10428138,0.317385091,0.314028689,0.26430484,0.297722531,0.294747209,0.40753026,4467673,October 28 2020
2020,28-Oct,LA,0.291326013,0.061418252,0.380283374,0.287545755,0.270752619,0.202441546,0.404677944,0.392880509,4648794,October 28 2020
2020,28-Oct,MA,0.507523635,0.139200667,0.30677289,0.26839789,0.285628553,0.100988468,0.236855394,0.662156137,6892503,October 28 2020
2020,28-Oct,MD,0.442769777,0.042150594,0.336727642,0.313307998,0.307813766,0.097458276,0.255585929,0.646955796,6045680,October 28 2020
2020,28-Oct,ME,0.368594323,0.073165371,0.425023924,0.222790497,0.279020209,0.17086733,0.401402676,0.427729994,1344212,October 28 2020
2020,28-Oct,MI,0.34280563,0.163297246,0.297145294,0.277154209,0.26240325,0.159765293,0.317044746,0.523189961,9986857,October 28 2020
2020,28-Oct,MN,0.434574682,0.121217103,0.329043984,0.300193697,0.249545216,0.120566987,0.279066102,0.600366911,5639632,October 28 2020
2020,28-Oct,MO,0.384065669,0.122817634,0.32088584,0.309416683,0.246879843,0.205729509,0.340730756,0.453539736,6137428,October 28 2020
2020,28-Oct,MS,0.210324166,0.014373791,0.168006928,0.46667238,0.350946902,0.321743623,0.313554027,0.36470235,2976149,October 28 2020
2020,28-Oct,MT,0.289259116,0.085984193,0.276710943,0.315286999,0.322017865,0.188254082,0.340609763,0.471136155,1068778,October 28 2020
2020,28-Oct,NC,0.324840968,0.072935166,0.346986071,0.246798124,0.333280639,0.132829951,0.34547678,0.521693269,10488084,October 28 2020
2020,28-Oct,ND,0.311695987,0.175767157,0.404651384,0.243594392,0.175987067,0.24335202,0.3519212,0.40472678,762062,October 28 2020
2020,28-Oct,NE,0.343400009,0.09284798,0.369734822,0.31860871,0.218808487,0.155519807,0.455716918,0.388763274,1934408,October 28 2020
2020,28-Oct,NH,0.402979586,0.127366722,0.302323945,0.290610779,0.279698555,0.070351825,0.350855245,0.57879293,1359711,October 28 2020
2020,28-Oct,NJ,0.426086779,0.062828124,0.28574001,0.350656366,0.300775499,0.074692639,0.238848943,0.686458417,8882190,October 28 2020
2020,28-Oct,NM,0.337521682,0.038826879,0.371028435,0.293807756,0.296336931,0.264178622,0.398437294,0.337384083,2096829,October 28 2020
2020,28-Oct,NV,0.340057112,0.062560994,0.306081111,0.37064826,0.260709636,0.201076619,0.291521848,0.507401533,3080156,October 28 2020
2020,28-Oct,NY,0.403941178,0.064028375,0.362243945,0.303979475,0.269748205,0.098209938,0.329140122,0.572649941,19453561,October 28 2020
2020,28-Oct,OH,0.34729847,0.125629575,0.339643445,0.268059219,0.266667761,0.13710195,0.395148493,0.467749557,11689100,October 28 2020
2020,28-Oct,OK,0.308733916,0.098521514,0.328310781,0.295315222,0.277852484,0.206999288,0.407034224,0.385966488,3956971,October 28 2020
2020,28-Oct,OR,0.345532806,0.083935355,0.353981543,0.316524702,0.2455584,0.204669053,0.30091282,0.494418127,4217737,October 28 2020
2020,28-Oct,PA,0.353141401,0.061249364,0.294782723,0.32110897,0.322858943,0.116744539,0.30513167,0.578123791,12801989,October 28 2020
2020,28-Oct,RI,0.311891979,0.109985715,0.351497483,0.255726649,0.282790153,0.141444606,0.281669088,0.576886307,1059361,October 28 2020
2020,28-Oct,SC,0.279725076,0.097495271,0.367125143,0.2743096,0.261069986,0.229579334,0.304706418,0.465714248,5148714,October 28 2020
2020,28-Oct,SD,0.320879344,0.140668152,0.325338176,0.233642039,0.300351633,0.194583642,0.408677752,0.396738606,884659,October 28 2020
2020,28-Oct,TN,0.319867038,0.110381648,0.299189578,0.333462175,0.256966599,0.169236637,0.338148569,0.492614794,6829174,October 28 2020
2020,28-Oct,TX,0.381047196,0.117389023,0.363720885,0.304738344,0.214151748,0.20211873,0.372658487,0.425222782,28995881,October 28 2020
2020,28-Oct,UT,0.496070096,0.158559349,0.378548887,0.282748761,0.180143003,0.258490646,0.286332209,0.455177145,3205958,October 28 2020
2020,28-Oct,VA,0.414973475,0.11163114,0.368951014,0.273799595,0.245618251,0.088031616,0.276636579,0.635331806,8535519,October 28 2020
2020,28-Oct,VT,0.398436842,0.050213832,0.425809389,0.254006971,0.269969809,0.14602397,0.364213669,0.48976236,623989,October 28 2020
2020,28-Oct,WA,0.440830543,0.159596483,0.306840246,0.291945748,0.241617524,0.100878092,0.266175831,0.632946076,7614893,October 28 2020
2020,28-Oct,WI,0.348701425,0.173334409,0.32830994,0.261818908,0.236536743,0.195545282,0.34026439,0.464190328,5822434,October 28 2020
2020,28-Oct,WV,0.264463713,0.062033976,0.31254988,0.333274427,0.292141717,0.253150666,0.392547761,0.354301573,1792147,October 28 2020
2020,28-Oct,WY,0.264694144,0.078772503,0.288447301,0.325562919,0.307217277,0.158491399,0.385176495,0.456332106,578759,October 28 2020
2020,11-Nov,AK,0.397864292,0.100346641,0.380921787,0.266575026,0.252156546,0.167407443,0.423904625,0.408687933,731545,November 11 2020
2020,11-Nov,AL,0.262320309,0.071288998,0.255727721,0.332995587,0.339987694,0.141326853,0.319537876,0.539135271,4903185,November 11 2020
2020,11-Nov,AR,0.263550382,0.105949664,0.435682399,0.268516666,0.189851272,0.215296573,0.442290967,0.34241246,3017804,November 11 2020
2020,11-Nov,AZ,0.359286971,0.092149022,0.350510278,0.306337432,0.251003268,0.219232655,0.338378119,0.442389227,7278717,November 11 2020
2020,11-Nov,CA,0.393896801,0.10392416,0.328501226,0.310560473,0.25701414,0.158097183,0.280227509,0.561675308,39512223,November 11 2020
2020,11-Nov,CO,0.472570373,0.103044973,0.402945162,0.280130058,0.213879808,0.172303287,0.273351092,0.55434562,5758736,November 11 2020
2020,11-Nov,CT,0.447721454,0.121959057,0.276106908,0.28133146,0.320602576,0.127546024,0.224126592,0.648327384,3565287,November 11 2020
2020,11-Nov,DC,0.66043388,0.047248002,0.535976505,0.239542523,0.177232969,0.05580909,0.306797875,0.637393035,705749,November 11 2020
2020,11-Nov,DE,0.345294443,0.057253031,0.277255529,0.364905975,0.300585465,0.204082918,0.356201948,0.439715135,973764,November 11 2020
2020,11-Nov,FL,0.320168342,0.094376581,0.313619976,0.308320521,0.283682922,0.251411565,0.401561648,0.347026787,21477737,November 11 2020
2020,11-Nov,GA,0.369019941,0.114548832,0.310323198,0.379728733,0.195399237,0.132562614,0.366057009,0.501380377,10617423,November 11 2020
2020,11-Nov,HI,0.362406897,0.052462131,0.290688962,0.314091427,0.342757479,0.137218089,0.291767246,0.571014666,1415872,November 11 2020
2020,11-Nov,IA,0.307408917,0.111057128,0.331495491,0.33237031,0.225077071,0.195258333,0.326118036,0.478623631,3155070,November 11 2020
2020,11-Nov,ID,0.356138468,0.097482018,0.359976139,0.311031576,0.231510267,0.219140751,0.413117787,0.367741462,1787065,November 11 2020
2020,11-Nov,IL,0.426580736,0.125918842,0.343166053,0.260423018,0.270492088,0.131777764,0.336843098,0.531379138,12671821,November 11 2020
2020,11-Nov,IN,0.306694257,0.087620379,0.364619706,0.294183628,0.253576286,0.200130471,0.339621725,0.460247804,6732219,November 11 2020
2020,11-Nov,KS,0.356624741,0.111551994,0.334247578,0.304943479,0.249256948,0.200149971,0.326756802,0.473093227,2913314,November 11 2020
2020,11-Nov,KY,0.343809462,0.102175936,0.300875662,0.325523116,0.271425286,0.225515079,0.333003844,0.441481078,4467673,November 11 2020
2020,11-Nov,LA,0.271638644,0.152687527,0.26597945,0.289976519,0.291356503,0.248149436,0.405362061,0.346488503,4648794,November 11 2020
2020,11-Nov,MA,0.477222924,0.10545021,0.342738012,0.28801635,0.263795428,0.121203976,0.251218743,0.627577281,6892503,November 11 2020
2020,11-Nov,MD,0.464202792,0.081419264,0.298716421,0.316166113,0.303698202,0.136771264,0.25469781,0.608530925,6045680,November 11 2020
2020,11-Nov,ME,0.34772136,0.088549938,0.317619116,0.283654214,0.310176732,0.177357636,0.39515076,0.427491603,1344212,November 11 2020
2020,11-Nov,MI,0.334892984,0.103539457,0.304721202,0.274585845,0.317153496,0.165914121,0.312132298,0.52195358,9986857,November 11 2020
2020,11-Nov,MN,0.410021905,0.124780531,0.315705529,0.31448222,0.24503172,0.130337512,0.271138813,0.598523675,5639632,November 11 2020
2020,11-Nov,MO,0.321601241,0.096993901,0.364288101,0.33154082,0.207177178,0.14391563,0.394336316,0.461748054,6137428,November 11 2020
2020,11-Nov,MS,0.190514813,0.098674087,0.342911366,0.313066783,0.245347764,0.279083475,0.365411442,0.355505083,2976149,November 11 2020
2020,11-Nov,MT,0.268706708,0.123919268,0.297131637,0.316691425,0.26225767,0.171378534,0.421164711,0.407456755,1068778,November 11 2020
2020,11-Nov,NC,0.334898211,0.098443383,0.320502023,0.316783303,0.26427129,0.200445223,0.382398045,0.417156732,10488084,November 11 2020
2020,11-Nov,ND,0.336738031,0.108218045,0.430585846,0.313533221,0.147662888,0.133051995,0.322572006,0.544376,762062,November 11 2020
2020,11-Nov,NE,0.363111986,0.099749989,0.32542801,0.305719416,0.269102584,0.216824068,0.37449846,0.408677472,1934408,November 11 2020
2020,11-Nov,NH,0.400785731,0.131752843,0.291666071,0.280287969,0.296293118,0.08774277,0.309718977,0.602538253,1359711,November 11 2020
2020,11-Nov,NJ,0.44426065,0.065013536,0.328114594,0.275266977,0.331604892,0.107840804,0.248229138,0.643930058,8882190,November 11 2020
2020,11-Nov,NM,0.324026485,0.127881861,0.329503079,0.265563168,0.277051893,0.236720771,0.2713977,0.491881529,2096829,November 11 2020
2020,11-Nov,NV,0.272226557,0.133770053,0.319325565,0.30291049,0.243993892,0.228151842,0.374569782,0.397278376,3080156,November 11 2020
2020,11-Nov,NY,0.413703435,0.101646243,0.351151482,0.27377343,0.273428845,0.180572528,0.244095084,0.575332388,19453561,November 11 2020
2020,11-Nov,OH,0.346865557,0.139001039,0.281989749,0.304008347,0.275000866,0.143226827,0.344814309,0.511958864,11689100,November 11 2020
2020,11-Nov,OK,0.315882603,0.080214098,0.372378013,0.310281782,0.237126108,0.311060607,0.31955728,0.369382113,3956971,November 11 2020
2020,11-Nov,OR,0.368327333,0.091330981,0.412524455,0.290494398,0.205650166,0.19199908,0.310623205,0.497377715,4217737,November 11 2020
2020,11-Nov,PA,0.381043035,0.102949909,0.298271163,0.303021047,0.295757881,0.146559247,0.350380538,0.503060215,12801989,November 11 2020
2020,11-Nov,RI,0.394709271,0.093192207,0.347223137,0.241174107,0.318410549,0.199684147,0.295715379,0.504600475,1059361,November 11 2020
2020,11-Nov,SC,0.306658357,0.101479745,0.329443878,0.268956715,0.300119662,0.249726311,0.345015015,0.405258675,5148714,November 11 2020
2020,11-Nov,SD,0.27039167,0.066876983,0.398227793,0.34796902,0.186926204,0.263157458,0.350370475,0.386472067,884659,November 11 2020
2020,11-Nov,TN,0.299691182,0.158223367,0.290165301,0.306582159,0.245029174,0.134884942,0.435335974,0.429779084,6829174,November 11 2020
2020,11-Nov,TX,0.342476675,0.10383521,0.34933484,0.319683404,0.227146546,0.204267954,0.334340514,0.461391532,28995881,November 11 2020
2020,11-Nov,UT,0.495305803,0.184099017,0.356037411,0.274415194,0.185448378,0.209169321,0.343591178,0.447239501,3205958,November 11 2020
2020,11-Nov,VA,0.429631886,0.079160575,0.315276727,0.33336299,0.272199708,0.093781232,0.296256199,0.609962569,8535519,November 11 2020
2020,11-Nov,VT,0.435311433,0.143246904,0.278367715,0.306583312,0.271802069,0.201178315,0.267908024,0.530913661,623989,November 11 2020
2020,11-Nov,WA,0.412484201,0.088447326,0.370315577,0.291749746,0.249487352,0.133715479,0.264921653,0.601362869,7614893,November 11 2020
2020,11-Nov,WI,0.369760933,0.150800189,0.303214728,0.284681593,0.26130349,0.180674459,0.359777698,0.459547843,5822434,November 11 2020
2020,11-Nov,WV,0.244607958,0.058309362,0.353527327,0.272920872,0.315242439,0.285608153,0.333058772,0.381333075,1792147,November 11 2020
2020,11-Nov,WY,0.29303685,0.039928501,0.343350827,0.315216415,0.301504256,0.13465254,0.334839514,0.530507946,578759,November 11 2020
2020,25-Nov,AK,0.442183408,0.161850707,0.330008834,0.25225265,0.255887809,0.285997964,0.234993473,0.479008563,731545,November 25 2020
2020,25-Nov,AL,0.233125866,0.095814623,0.381209545,0.274643706,0.248332126,0.194301389,0.279172101,0.52652651,4903185,November 25 2020
2020,25-Nov,AR,0.269314517,0.178047205,0.320959562,0.286508922,0.214484311,0.186732755,0.401842801,0.411424443,3017804,November 25 2020
2020,25-Nov,AZ,0.377151365,0.107425106,0.343485566,0.300780135,0.248309193,0.216417754,0.315652879,0.467929366,7278717,November 25 2020
2020,25-Nov,CA,0.396845986,0.114821243,0.333875434,0.273099395,0.278203928,0.137542103,0.260395854,0.602062043,39512223,November 25 2020
2020,25-Nov,CO,0.469255809,0.070548698,0.40156098,0.294476528,0.233413794,0.200984401,0.297526631,0.501488968,5758736,November 25 2020
2020,25-Nov,CT,0.468222441,0.102139746,0.271976483,0.329117886,0.296765885,0.104158122,0.245266308,0.65057557,3565287,November 25 2020
2020,25-Nov,DC,0.66648176,0.099886318,0.49565283,0.254177518,0.150283335,0.124595507,0.275075245,0.600329248,705749,November 25 2020
2020,25-Nov,DE,0.419221283,0.113953965,0.305620191,0.275850102,0.304575742,0.167847277,0.410242109,0.421910613,973764,November 25 2020
2020,25-Nov,FL,0.323227704,0.084395909,0.288237694,0.350806235,0.276560162,0.265813403,0.320925208,0.41326139,21477737,November 25 2020
2020,25-Nov,GA,0.345663862,0.089816734,0.30153195,0.313100915,0.295550401,0.188358546,0.302799315,0.508842139,10617423,November 25 2020
2020,25-Nov,HI,0.306125343,0.056198327,0.242951889,0.431931744,0.268918041,0.261113272,0.281448486,0.457438242,1415872,November 25 2020
2020,25-Nov,IA,0.310942103,0.048341035,0.476475189,0.252654613,0.222529163,0.138792224,0.341171927,0.520035849,3155070,November 25 2020
2020,25-Nov,ID,0.34066991,0.142038176,0.325352733,0.286143237,0.246465853,0.275675259,0.354058374,0.370266367,1787065,November 25 2020
2020,25-Nov,IL,0.40468567,0.115262451,0.327881391,0.325999764,0.230856394,0.135679938,0.290088646,0.574231416,12671821,November 25 2020
2020,25-Nov,IN,0.302346161,0.169106344,0.301133558,0.306853803,0.222906295,0.202989331,0.356724688,0.440285981,6732219,November 25 2020
2020,25-Nov,KS,0.373129731,0.121745964,0.359257767,0.260341401,0.258654868,0.180870966,0.333863223,0.48526581,2913314,November 25 2020
2020,25-Nov,KY,0.275565838,0.092348828,0.324119765,0.279467735,0.304063672,0.219908862,0.332333514,0.447757624,4467673,November 25 2020
2020,25-Nov,LA,0.23921876,0.033588532,0.373223231,0.309171941,0.284016296,0.103152399,0.350781564,0.546066037,4648794,November 25 2020
2020,25-Nov,MA,0.478965126,0.120866565,0.312879166,0.31014039,0.256113879,0.106682016,0.242706284,0.6506117,6892503,November 25 2020
2020,25-Nov,MD,0.501169243,0.089582918,0.291547521,0.324325398,0.294544163,0.125680347,0.25363636,0.620683294,6045680,November 25 2020
2020,25-Nov,ME,0.327957646,0.153726162,0.210675804,0.297068061,0.338529973,0.13600815,0.413012784,0.450979066,1344212,November 25 2020
2020,25-Nov,MI,0.348154904,0.089972136,0.371978266,0.290781327,0.247268272,0.195366571,0.318934682,0.485698747,9986857,November 25 2020
2020,25-Nov,MN,0.416900798,0.093146983,0.381506435,0.298622734,0.226723848,0.10254104,0.27794169,0.61951727,5639632,November 25 2020
2020,25-Nov,MO,0.347405946,0.150650686,0.332606604,0.260354133,0.256388577,0.240486058,0.294906042,0.4646079,6137428,November 25 2020
2020,25-Nov,MS,0.225240367,0.059523208,0.279022146,0.347629521,0.313825126,0.170076603,0.507310258,0.32261314,2976149,November 25 2020
2020,25-Nov,MT,0.319180136,0.062805523,0.386768832,0.255446749,0.294978897,0.316092524,0.327990319,0.355917157,1068778,November 25 2020
2020,25-Nov,NC,0.371692758,0.10953632,0.29422447,0.305625037,0.290614173,0.180440323,0.32556387,0.493995807,10488084,November 25 2020
2020,25-Nov,ND,0.299347025,0.065358536,0.451499195,0.256625699,0.22651657,0.097214941,0.455324659,0.447460401,762062,November 25 2020
2020,25-Nov,NE,0.382252477,0.126947152,0.338508383,0.262003016,0.27254145,0.233713777,0.300689982,0.465596241,1934408,November 25 2020
